Customer_ID,Recency,Frequency,Monetary,First_purchase,Last_purchase,Total_items,Tenure,AOV,Cancelled_orders,Return_Rate,R_Score,F_Score,M_Score,Segment,Lifespan_years,CLV
14322,429,4,474.1,18-02-2010 08:49,06-10-2010 15:17,158,660,118.525,2,0.333333333,1,3,2,At_Risk,1.808219178,857.2767123
14323,115,2,605.06,15-04-2011 11:44,17-08-2011 11:37,350,239,302.53,2,0.5,3,2,2,Needs_Attention,0.654794521,396.1899726
14324,410,2,701.61,15-01-2010 13:31,26-10-2010 11:44,402,693,350.805,0,0,2,2,3,Needs_Attention,1.898630137,1332.09789
14325,570,1,245.48,19-05-2010 09:20,19-05-2010 09:20,320,570,245.48,0,0,1,1,1,lost,1.561643836,383.3523288
14326,242,3,940.98,25-06-2010 12:10,11-04-2011 15:04,572,533,313.66,1,0.25,2,3,3,At_Risk,1.460273973,1374.088603
14327,163,6,1894.93,08-01-2010 14:04,29-06-2011 13:58,1296,700,315.8216667,0,0,3,4,4,Loyal_customers,1.917808219,3634.112329
14328,438,1,445.05,27-09-2010 16:01,27-09-2010 16:01,1,438,445.05,2,0.666666667,1,1,2,lost,1.2,534.06
14329,17,15,9927.22,16-12-2009 15:31,22-11-2011 15:50,5921,723,661.8146667,13,0.464285714,5,5,5,Champions,1.980821918,19664.05496
14330,624,1,200.63,26-03-2010 09:10,26-03-2010 09:10,103,624,200.63,0,0,1,1,1,lost,1.709589041,342.9948493
14331,124,2,462.66,27-07-2011 15:14,07-08-2011 13:17,252,135,231.33,0,0,3,2,2,Needs_Attention,0.369863014,171.1208219
14332,23,5,1943.51,19-10-2010 13:01,17-11-2011 11:54,893,416,388.702,0,0,4,4,4,Champions,1.139726027,2215.068932
14333,68,1,415.2,03-10-2011 10:38,03-10-2011 10:38,58,68,415.2,1,0.5,3,1,2,Needs_Attention,0.18630137,77.35232877
14334,17,12,4318.48,20-05-2010 10:04,23-11-2011 10:01,2986,569,359.8733333,2,0.142857143,5,5,5,Champions,1.55890411,6732.096219
14335,16,2,468.26,04-09-2011 13:07,23-11-2011 13:41,379,96,234.13,0,0,5,2,2,New_customers,0.263013699,123.1587945
14336,17,4,1614.91,08-03-2011 16:48,23-11-2011 11:40,1759,276,403.7275,0,0,5,3,4,Loyal_customers,0.756164384,1221.137425
14338,161,3,928.1,21-06-2010 10:32,01-07-2011 14:08,622,537,309.3666667,2,0.4,3,3,3,Loyal_customers,1.471232877,1365.451233
14339,243,2,620.27,07-10-2010 08:50,11-04-2011 11:06,456,429,310.135,3,0.6,2,2,3,Needs_Attention,1.175342466,729.0296712
14340,219,1,134.7,05-05-2011 09:44,05-05-2011 09:44,58,219,134.7,0,0,2,1,1,lost,0.6,80.82
14341,45,18,4467.32,01-12-2009 12:20,25-10-2011 15:48,2819,739,248.1844444,2,0.1,4,5,5,Champions,2.024657534,9044.793096
14342,21,6,918.44,24-08-2010 13:03,18-11-2011 13:21,521,472,153.0733333,3,0.333333333,4,4,3,Loyal_customers,1.293150685,1187.681315
14343,421,4,1088.91,18-01-2010 16:47,14-10-2010 13:05,631,690,272.2275,0,0,1,3,3,At_Risk,1.890410959,2058.487397
14344,127,20,3333.7,23-03-2010 15:47,04-08-2011 13:51,1669,626,166.685,0,0,3,5,5,Loyal_customers,1.715068493,5717.523836
14345,39,1,108.98,01-11-2011 09:51,01-11-2011 09:51,50,39,108.98,0,0,4,1,1,New_customers,0.106849315,11.64443836
14346,121,5,2315.75,30-07-2010 10:44,11-08-2011 09:47,1878,498,463.15,0,0,3,4,4,Loyal_customers,1.364383562,3159.571233
14347,737,1,82.6,03-12-2009 10:49,03-12-2009 10:49,48,737,82.6,0,0,1,1,1,lost,2.019178082,166.7841096
14348,260,1,409.57,24-03-2011 16:23,24-03-2011 16:23,183,260,409.57,0,0,2,1,2,lost,0.712328767,291.7484932
14349,10,1,133.5,29-11-2011 15:39,29-11-2011 15:39,86,10,133.5,0,0,5,1,1,New_customers,0.02739726,3.657534247
14350,274,3,972.03,05-10-2010 15:52,10-03-2011 14:14,543,430,324.01,1,0.25,2,3,3,At_Risk,1.178082192,1145.131233
14351,165,1,51,28-06-2011 11:56,28-06-2011 11:56,12,165,51,0,0,3,1,1,Needs_Attention,0.452054795,23.05479452
14352,157,4,1078.96,11-03-2011 14:58,05-07-2011 15:41,538,273,269.74,0,0,3,3,3,Loyal_customers,0.747945205,807.0029589
14353,215,3,376.5,04-10-2010 12:38,08-05-2011 16:06,344,432,125.5,0,0,2,3,2,At_Risk,1.183561644,445.6109589
14354,6,2,163.62,09-11-2011 15:36,04-12-2011 11:32,210,30,81.81,0,0,5,2,1,New_customers,0.082191781,13.44821918
14355,366,3,1014.45,22-03-2010 15:08,09-12-2010 12:16,709,627,338.15,0,0,2,3,3,At_Risk,1.717808219,1742.630548
14356,80,2,701.23,19-09-2011 14:43,21-09-2011 09:18,277,81,350.615,2,0.5,3,2,3,Needs_Attention,0.221917808,155.6154247
14357,43,1,225.77,27-10-2011 16:23,27-10-2011 16:23,148,43,225.77,0,0,4,1,1,New_customers,0.117808219,26.59756164
14358,389,2,400.06,07-10-2010 17:26,15-11-2010 15:51,338,428,200.03,1,0.333333333,2,2,2,lost,1.17260274,469.1114521
14359,19,3,912.18,13-09-2011 09:03,20-11-2011 13:17,371,88,304.06,3,0.5,5,3,3,Loyal_customers,0.24109589,219.9228493
14360,32,4,2128.23,06-09-2011 11:58,08-11-2011 09:12,1151,95,532.0575,0,0,4,3,4,Loyal_customers,0.260273973,553.9228767
14361,579,1,214.71,10-05-2010 12:29,10-05-2010 12:29,251,579,214.71,0,0,1,1,1,lost,1.58630137,340.5947671
14362,22,1,161.2,17-11-2011 15:08,17-11-2011 15:08,100,22,161.2,0,0,4,1,1,New_customers,0.060273973,9.716164384
14363,402,2,227.47,14-09-2010 14:39,02-11-2010 17:01,105,451,113.735,0,0,2,2,1,lost,1.235616438,281.0656712
14364,109,8,3717.35,12-05-2011 12:56,23-08-2011 11:01,1967,211,464.66875,0,0,3,4,5,Loyal_customers,0.578082192,2148.933836
14365,395,2,634.68,27-01-2010 09:44,10-11-2010 09:52,557,682,317.34,0,0,2,2,3,Needs_Attention,1.868493151,1185.895233
14366,525,1,136,02-07-2010 17:23,02-07-2010 17:23,16,525,136,0,0,1,1,1,lost,1.438356164,195.6164384
14367,8,16,9261.52,08-03-2011 14:12,01-12-2011 13:19,4438,276,578.845,3,0.157894737,5,5,5,Champions,0.756164384,7003.231562
14368,320,1,155,24-01-2011 09:52,24-01-2011 09:52,36,320,155,0,0,2,1,1,lost,0.876712329,135.890411
14369,642,2,469.13,16-02-2010 10:28,07-03-2010 15:47,255,662,234.565,0,0,1,2,2,lost,1.81369863,850.8604384
14370,451,6,1175.78,01-02-2010 08:35,15-09-2010 10:53,266,677,195.9633333,3,0.333333333,1,4,3,At_Risk,1.854794521,2180.830301
14371,295,1,100.5,17-02-2011 16:35,17-02-2011 16:35,34,295,100.5,0,0,2,1,1,lost,0.808219178,81.2260274
14372,443,2,860.08,19-04-2010 15:57,22-09-2010 16:17,378,599,430.04,1,0.333333333,1,2,3,Needs_Attention,1.64109589,1411.473753
14373,358,1,76.55,16-12-2010 15:40,16-12-2010 15:40,17,358,76.55,0,0,2,1,1,lost,0.980821918,75.08191781
14374,541,1,108,16-06-2010 14:25,16-06-2010 14:25,20,541,108,0,0,1,1,1,lost,1.482191781,160.0767123
14375,185,3,1132.99,16-06-2010 14:34,07-06-2011 13:44,659,541,377.6633333,0,0,3,3,3,Loyal_customers,1.482191781,1679.308466
14376,683,1,215.46,25-01-2010 15:36,25-01-2010 15:36,50,683,215.46,0,0,1,1,1,lost,1.871232877,403.1758356
14377,191,2,617.05,22-03-2011 13:38,01-06-2011 13:32,219,262,308.525,0,0,2,2,2,lost,0.717808219,442.9235616
14378,622,1,131.25,28-03-2010 12:22,28-03-2010 12:22,57,622,131.25,0,0,1,1,1,lost,1.704109589,223.6643836
14379,44,4,1268.91,16-08-2010 15:31,26-10-2011 16:43,713,480,317.2275,0,0,4,3,4,Loyal_customers,1.315068493,1668.703562
14380,682,1,48.96,26-01-2010 17:11,26-01-2010 17:11,1,682,48.96,1,0.5,1,1,1,lost,1.868493151,91.48142466
14381,52,2,631.34,14-09-2010 16:15,18-10-2011 17:10,453,451,315.67,0,0,4,2,3,New_customers,1.235616438,780.0940822
14382,26,2,1246.8,14-11-2010 16:32,13-11-2011 16:18,1701,390,623.4,1,0.333333333,4,2,3,New_customers,1.068493151,1332.19726
14383,38,3,1247.69,29-06-2011 10:18,01-11-2011 15:53,817,164,415.8966667,0,0,4,3,3,Loyal_customers,0.449315068,560.6059178
14384,501,1,58.5,27-07-2010 09:53,27-07-2010 09:53,30,501,58.5,0,0,1,1,1,lost,1.37260274,80.29726027
14385,9,3,202.11,16-11-2011 11:55,30-11-2011 15:36,159,24,67.37,0,0,5,3,1,Needs_Attention,0.065753425,13.28942466
14386,297,1,142.4,16-02-2011 09:45,16-02-2011 09:45,54,297,142.4,0,0,2,1,1,lost,0.81369863,115.8706849
14387,33,3,1770.56,22-08-2011 14:13,07-11-2011 12:29,819,109,590.1866667,0,0,4,3,4,Loyal_customers,0.298630137,528.7425753
14388,10,16,6701,20-01-2010 11:54,29-11-2011 13:32,4360,689,418.8125,4,0.2,5,5,5,Champions,1.887671233,12649.28493
14389,65,5,1898.01,28-04-2010 14:57,05-10-2011 15:17,1388,590,379.602,6,0.545454545,3,4,4,Loyal_customers,1.616438356,3068.016164
14390,10,13,6399.83,10-10-2010 14:30,29-11-2011 13:49,2910,425,492.2946154,5,0.277777778,5,5,5,Champions,1.164383562,7451.856849
14391,577,1,135.6,12-05-2010 09:42,12-05-2010 09:42,168,577,135.6,0,0,1,1,1,lost,1.580821918,214.3594521
14392,432,1,266.4,03-10-2010 12:56,03-10-2010 12:56,114,432,266.4,0,0,1,1,1,lost,1.183561644,315.3008219
14393,218,1,67.95,05-05-2011 18:16,05-05-2011 18:16,13,218,67.95,0,0,2,1,1,lost,0.597260274,40.58383562
14394,565,1,93.8,24-05-2010 10:43,24-05-2010 10:43,58,565,93.8,0,0,1,1,1,lost,1.547945205,145.1972603
14395,2,20,8208.01,18-04-2010 13:12,07-12-2011 14:34,4072,600,410.4005,4,0.166666667,5,5,5,Champions,1.643835616,13492.61918
14396,65,7,2121.93,02-12-2009 14:21,05-10-2011 16:09,1022,737,303.1328571,0,0,3,4,4,Loyal_customers,2.019178082,4284.554548
14397,3,19,2612.96,10-05-2011 12:25,07-12-2011 09:22,1890,214,137.5242105,4,0.173913043,5,5,4,Champions,0.58630137,1531.982027
14398,401,2,707.79,30-06-2010 11:57,03-11-2010 13:46,267,528,353.895,0,0,2,2,3,Needs_Attention,1.446575342,1023.871562
14399,394,8,2113.16,03-02-2010 13:09,10-11-2010 13:23,968,674,264.145,1,0.111111111,2,4,4,At_Risk,1.846575342,3902.109151
14400,149,3,1732.47,18-03-2010 12:11,13-07-2011 15:50,1706,632,577.49,2,0.4,3,3,4,Loyal_customers,1.731506849,2999.783671
14401,4,22,6795.9,14-12-2009 13:22,05-12-2011 13:30,6401,725,308.9045455,3,0.12,5,5,5,Champions,1.98630137,13498.70548
14402,652,1,285.6,25-02-2010 13:20,25-02-2010 13:20,240,652,285.6,0,0,1,1,1,lost,1.78630137,510.1676712
14403,130,6,1880.51,10-03-2010 14:00,01-08-2011 12:57,737,639,313.4183333,3,0.333333333,3,4,4,Loyal_customers,1.750684932,3292.180521
14404,34,13,2899.11,20-12-2009 14:40,06-11-2011 12:30,1656,719,223.0084615,2,0.133333333,4,5,4,Champions,1.969863014,5710.849562
14405,387,1,195,18-11-2010 11:40,18-11-2010 11:40,100,387,195,0,0,2,1,1,lost,1.060273973,206.7534247
14406,119,1,156.75,12-08-2011 16:54,12-08-2011 16:54,77,119,156.75,0,0,3,1,1,Needs_Attention,0.326027397,51.10479452
14407,107,6,2157.73,08-03-2011 11:59,24-08-2011 14:02,1415,277,359.6216667,3,0.333333333,3,4,4,Loyal_customers,0.75890411,1637.510164
14408,11,11,4109.77,07-12-2009 12:18,29-11-2011 11:41,2444,733,373.6154545,0,0,5,5,5,Champions,2.008219178,8253.318932
14409,71,9,3756.09,21-05-2010 16:45,29-09-2011 18:18,2401,567,417.3433333,1,0.1,3,5,5,Loyal_customers,1.553424658,5834.802822
14410,92,11,2651.14,28-09-2010 15:46,08-09-2011 15:08,1377,437,241.0127273,6,0.352941176,3,5,4,Loyal_customers,1.197260274,3174.104603
14411,311,1,1063,02-02-2011 10:56,02-02-2011 10:56,196,311,1063,0,0,2,1,3,Needs_Attention,0.852054795,905.7342466
14412,43,3,1426.19,11-10-2010 12:33,28-10-2011 10:45,1428,425,475.3966667,1,0.25,4,3,4,Loyal_customers,1.164383562,1660.632192
14413,362,4,770.37,19-01-2010 14:27,12-12-2010 13:37,280,689,192.5925,0,0,2,3,3,At_Risk,1.887671233,1454.205288
14414,92,8,2399.33,30-11-2010 10:12,09-09-2011 12:09,2877,375,299.91625,1,0.111111111,3,4,4,Loyal_customers,1.02739726,2465.065068
14415,1,23,12091.6,16-12-2009 14:08,08-12-2011 14:38,6304,723,525.7217391,9,0.28125,5,5,5,Champions,1.980821918,23951.3063
14416,22,2,490.22,28-10-2011 15:10,17-11-2011 15:22,326,42,245.11,0,0,4,2,2,New_customers,0.115068493,56.40887671
14417,388,1,604.2,17-11-2010 10:55,17-11-2010 10:55,567,388,604.2,0,0,2,1,2,lost,1.063013699,642.2728767
14418,4,3,1937.25,23-08-2011 17:18,06-12-2011 11:39,1711,108,645.75,0,0,5,3,4,Loyal_customers,0.295890411,573.2136986
14419,11,7,1260.91,22-11-2010 11:09,29-11-2011 11:22,556,383,180.13,0,0,5,4,4,Champions,1.049315068,1323.091863
14420,99,4,1639.17,17-01-2010 12:41,01-09-2011 18:07,1120,692,409.7925,3,0.428571429,3,3,4,Loyal_customers,1.895890411,3107.686685
14421,57,6,2469.37,17-01-2010 11:30,13-10-2011 13:24,1342,692,411.5616667,1,0.142857143,4,4,4,Champions,1.895890411,4681.654904
14422,1,19,10271.52,17-12-2009 12:12,09-12-2011 11:26,6067,723,540.6063158,2,0.095238095,5,5,5,Champions,1.980821918,20346.05195
14423,218,3,916.61,14-01-2010 11:49,05-05-2011 15:12,419,695,305.5366667,1,0.25,2,3,3,At_Risk,1.904109589,1745.32589
14424,18,1,322.08,22-11-2011 11:48,22-11-2011 11:48,48,18,322.08,0,0,5,1,2,New_customers,0.049315068,15.88339726
14425,435,3,661.39,02-12-2009 11:31,01-10-2010 10:24,325,738,220.4633333,2,0.4,1,3,3,At_Risk,2.021917808,1337.276219
14426,24,17,11727.94,04-03-2010 14:36,16-11-2011 12:25,7023,645,689.8788235,10,0.37037037,4,5,5,Champions,1.767123288,20724.71589
14427,50,4,1263.52,18-03-2010 09:49,20-10-2011 14:23,538,632,315.88,0,0,4,3,4,Loyal_customers,1.731506849,2187.793534
14428,7,5,1244.83,18-01-2011 16:39,02-12-2011 13:17,436,325,248.966,2,0.285714286,5,4,3,Loyal_customers,0.890410959,1108.410274
14429,404,1,516.28,01-11-2010 10:08,01-11-2010 10:08,286,404,516.28,0,0,2,1,2,lost,1.106849315,571.4441644
14430,512,3,1220.9,11-04-2010 15:59,16-07-2010 11:35,446,607,406.9666667,2,0.4,1,3,3,At_Risk,1.663013699,2030.373425
14431,303,4,2614.2,21-01-2010 10:49,10-02-2011 10:40,1202,688,653.55,1,0.2,2,3,4,At_Risk,1.884931507,4927.587945
14432,10,6,2255.51,11-09-2011 14:09,30-11-2011 08:04,2070,89,375.9183333,0,0,5,4,4,Champions,0.243835616,549.9736712
14433,466,1,289.6,31-08-2010 12:35,31-08-2010 12:35,134,466,289.6,0,0,1,1,1,lost,1.276712329,369.7358904
14434,22,6,1372.8,28-09-2011 15:31,18-11-2011 08:56,368,72,228.8,0,0,4,4,4,Champions,0.197260274,270.7989041
14435,502,1,90.42,26-07-2010 12:33,26-07-2010 12:33,282,502,90.42,0,0,1,1,1,lost,1.375342466,124.3584658
14436,99,2,271.7,04-06-2010 11:32,02-09-2011 10:13,297,554,135.85,0,0,3,2,1,Needs_Attention,1.517808219,412.3884932
14437,366,5,958.84,05-05-2010 12:20,09-12-2010 09:27,486,584,191.768,2,0.285714286,2,4,3,At_Risk,1.6,1534.144
14438,306,1,131.9,06-02-2011 14:56,06-02-2011 14:56,82,306,131.9,0,0,2,1,1,lost,0.838356164,110.5791781
14439,320,5,9443.04,21-01-2010 14:01,24-01-2011 11:39,2244,687,1888.608,0,0,2,4,5,At_Risk,1.882191781,17773.61227
14440,8,13,6638.73,02-12-2009 12:13,01-12-2011 15:42,1755,738,510.6715385,2,0.133333333,5,5,5,Champions,2.021917808,13422.96641
14441,1,11,4611.69,18-01-2010 10:40,09-12-2011 09:07,1260,691,419.2445455,8,0.421052632,5,5,5,Champions,1.893150685,8730.624082
14442,205,7,5367.02,18-01-2010 12:59,19-05-2011 11:36,1431,690,766.7171429,5,0.416666667,2,4,5,At_Risk,1.890410959,10145.87342
14443,54,5,2386.47,25-11-2010 14:18,17-10-2011 10:10,1520,379,477.294,3,0.375,4,4,4,Champions,1.038356164,2478.005836
14444,456,1,132.04,09-09-2010 18:56,09-09-2010 18:56,180,456,132.04,0,0,1,1,1,lost,1.249315068,164.9595616
14445,456,1,221.65,10-09-2010 11:09,10-09-2010 11:09,83,456,221.65,0,0,1,1,1,lost,1.249315068,276.9106849
14446,1,5,1241.31,18-11-2010 12:08,09-12-2011 11:34,1116,387,248.262,0,0,5,4,3,Loyal_customers,1.060273973,1316.128685
14447,19,6,1711.73,04-11-2010 13:32,21-11-2011 08:28,913,400,285.2883333,0,0,5,4,4,Champions,1.095890411,1875.868493
14448,9,2,375.35,10-12-2010 17:26,30-11-2011 13:50,104,364,187.675,0,0,5,2,2,New_customers,0.997260274,374.3216438
14449,19,8,2482.8,29-09-2010 13:15,21-11-2011 12:06,1778,436,310.35,0,0,5,4,4,Champions,1.194520548,2965.755616
14450,181,7,1128.44,08-04-2010 12:09,12-06-2011 10:46,522,611,161.2057143,0,0,3,4,3,Loyal_customers,1.673972603,1888.977644
14451,60,12,3308.77,17-01-2010 10:35,10-10-2011 13:38,1757,692,275.7308333,6,0.333333333,3,5,5,Loyal_customers,1.895890411,6273.065315
14452,11,4,665.59,06-07-2010 13:13,29-11-2011 12:06,289,521,166.3975,0,0,5,3,3,Loyal_customers,1.42739726,950.0613425
14453,190,1,119.93,02-06-2011 14:15,02-06-2011 14:15,49,190,119.93,0,0,2,1,1,lost,0.520547945,62.42931507
14454,376,5,977.3,06-12-2009 12:56,28-11-2010 13:26,400,733,195.46,1,0.166666667,2,4,3,At_Risk,2.008219178,1962.632603
14455,432,4,628.21,01-08-2010 13:26,03-10-2010 15:48,719,495,157.0525,1,0.2,1,3,3,At_Risk,1.356164384,851.9560274
14456,5,9,3062.4,20-07-2011 13:06,04-12-2011 13:59,2908,142,340.2666667,5,0.357142857,5,5,5,Champions,0.389041096,1191.399452
14457,311,1,113.64,02-02-2011 09:39,02-02-2011 09:39,88,311,113.64,0,0,2,1,1,lost,0.852054795,96.82750685
14458,381,1,237.42,24-11-2010 12:43,24-11-2010 12:43,328,381,237.42,0,0,2,1,1,lost,1.043835616,247.8274521
14459,155,2,5375.741,26-02-2010 13:26,07-07-2011 13:35,2303,651,2687.8705,1,0.333333333,3,2,5,Needs_Attention,1.783561644,9587.965455
14460,110,9,1093.5,15-12-2009 19:06,21-08-2011 14:19,1879,724,121.5,3,0.25,3,5,3,Loyal_customers,1.983561644,2169.024658
14461,148,13,6713.5,18-01-2010 12:48,14-07-2011 17:11,3027,691,516.4230769,1,0.071428571,3,5,5,Loyal_customers,1.893150685,12709.66712
14462,66,12,2270.01,03-10-2010 14:13,04-10-2011 15:55,1072,432,189.1675,4,0.25,3,5,4,Loyal_customers,1.183561644,2686.696767
14463,98,4,786.57,28-07-2010 11:35,02-09-2011 15:20,210,500,196.6425,0,0,3,3,3,Loyal_customers,1.369863014,1077.493151
14464,568,2,111,22-03-2010 15:20,20-05-2010 18:00,62,627,55.5,0,0,1,2,1,lost,1.717808219,190.6767123
14465,247,11,3946.03,07-01-2010 15:03,07-04-2011 12:38,2546,701,358.73,0,0,2,5,5,At_Risk,1.920547945,7578.539808
14466,29,13,4646.9,13-12-2009 15:44,10-11-2011 14:07,2644,726,357.4538462,0,0,4,5,5,Champions,1.989041096,9242.875068
14467,18,12,2220.99,02-12-2009 12:44,22-11-2011 12:48,1196,738,185.0825,0,0,5,5,4,Champions,2.021917808,4490.659233
14468,734,1,204.24,06-12-2009 12:21,06-12-2009 12:21,164,734,204.24,0,0,1,1,1,lost,2.010958904,410.7182466
14469,416,4,2112.21,29-01-2010 11:12,19-10-2010 14:30,980,680,528.0525,0,0,1,3,4,At_Risk,1.863013699,3935.076164
14470,12,3,712.04,05-10-2010 12:39,28-11-2011 10:31,282,431,237.3466667,0,0,5,3,3,Loyal_customers,1.180821918,840.7924384
14471,591,2,400.95,07-12-2009 12:26,27-04-2010 17:12,187,733,200.475,0,0,1,2,2,lost,2.008219178,805.1954795
14472,104,9,2228.22,19-01-2010 13:09,28-08-2011 11:01,1305,689,247.58,0,0,3,5,4,Loyal_customers,1.887671233,4206.146795
14473,74,2,234.34,02-03-2011 13:56,26-09-2011 15:10,88,282,117.17,0,0,3,2,1,Needs_Attention,0.77260274,181.051726
14474,46,2,1278.08,09-05-2010 12:12,24-10-2011 13:26,453,580,639.04,1,0.333333333,4,2,4,New_customers,1.589041096,2030.921644
14475,72,4,1151.15,27-10-2010 09:20,29-09-2011 10:46,541,409,287.7875,3,0.428571429,3,3,3,Loyal_customers,1.120547945,1289.918767
14476,257,1,215.7,27-03-2011 15:39,27-03-2011 15:39,132,257,215.7,0,0,2,1,1,lost,0.704109589,151.8764384
14477,20,7,1969.6,04-01-2010 15:41,20-11-2011 11:11,1120,704,281.3714286,3,0.3,4,4,4,Champions,1.928767123,3798.899726
14478,382,4,1276.66,01-12-2009 13:20,22-11-2010 15:29,1226,738,319.165,0,0,2,3,4,At_Risk,2.021917808,2581.301589
14479,254,4,1299.11,06-12-2009 13:48,31-03-2011 09:07,620,733,324.7775,0,0,2,3,4,At_Risk,2.008219178,2608.897616
14480,11,4,1299.52,21-12-2009 16:32,28-11-2011 16:35,670,718,324.88,1,0.2,5,3,4,Loyal_customers,1.967123288,2556.316055
14481,165,5,2311.49,31-01-2010 12:43,28-06-2011 10:38,1584,678,462.298,1,0.166666667,3,4,4,Loyal_customers,1.857534247,4293.671836
14482,18,12,4357.91,26-08-2010 14:13,21-11-2011 13:14,2891,470,363.1591667,2,0.142857143,5,5,5,Champions,1.287671233,5611.555342
14483,282,2,257.1,03-12-2009 10:16,03-03-2011 10:26,193,737,128.55,1,0.333333333,2,2,1,lost,2.019178082,519.1306849
14484,50,4,1070.98,17-12-2009 10:57,20-10-2011 14:11,744,723,267.745,0,0,4,3,3,Loyal_customers,1.980821918,2121.420658
14485,39,1,165.75,01-11-2011 12:25,01-11-2011 12:25,71,39,165.75,0,0,4,1,1,New_customers,0.106849315,17.71027397
14486,512,2,175.5,04-06-2010 10:30,16-07-2010 09:42,90,554,87.75,0,0,1,2,1,lost,1.517808219,266.3753425
14487,27,7,1453.61,25-11-2010 13:36,13-11-2011 12:17,837,379,207.6585714,1,0.125,4,4,4,Champions,1.038356164,1509.364904
14488,68,1,1064.28,03-10-2011 09:30,03-10-2011 09:30,799,68,1064.28,1,0.5,3,1,3,Needs_Attention,0.18630137,198.2768219
14489,207,4,1574.93,06-04-2010 09:52,16-05-2011 14:51,1011,613,393.7325,0,0,2,3,4,At_Risk,1.679452055,2645.019425
14490,406,2,1273.47,07-10-2010 11:36,29-10-2010 15:04,933,429,636.735,0,0,2,2,4,Needs_Attention,1.175342466,1496.76337
14491,175,2,468.13,02-12-2010 12:10,17-06-2011 15:22,179,373,234.065,0,0,3,2,2,Needs_Attention,1.021917808,478.3903836
14492,430,7,1921.91,30-03-2010 14:23,05-10-2010 13:21,751,619,274.5585714,3,0.3,1,4,4,At_Risk,1.695890411,3259.34874
14493,7,10,5130.15,08-03-2010 08:33,02-12-2011 16:14,3183,642,513.015,4,0.285714286,5,5,5,Champions,1.75890411,9023.441918
14494,26,3,401.46,08-12-2009 13:25,14-11-2011 09:21,210,731,133.82,0,0,4,3,2,Needs_Attention,2.002739726,804.0198904
14495,51,3,174.8,18-02-2010 08:49,20-10-2011 12:28,68,660,58.26666667,1,0.25,4,3,1,Needs_Attention,1.808219178,316.0767123
14496,312,7,2668.23,16-03-2010 13:15,01-02-2011 09:01,991,633,381.1757143,3,0.3,2,4,4,At_Risk,1.734246575,4627.36874
14497,309,2,697.06,04-02-2010 09:59,03-02-2011 17:01,332,674,348.53,1,0.333333333,2,2,3,Needs_Attention,1.846575342,1287.173808
14498,43,10,3911.27,07-06-2010 16:05,28-10-2011 12:09,2122,550,391.127,0,0,4,5,5,Champions,1.506849315,5893.694521
14499,26,7,2138.97,27-08-2010 11:57,13-11-2011 13:01,1250,470,305.5671429,3,0.3,4,4,4,Champions,1.287671233,2754.290137
14500,88,3,356.85,03-06-2011 10:08,12-09-2011 16:45,117,190,118.95,0,0,3,3,2,Needs_Attention,0.520547945,185.7575342
14501,184,2,251.21,24-01-2011 10:43,09-06-2011 12:02,161,320,125.605,1,0.333333333,3,2,1,Needs_Attention,0.876712329,220.2389041
14502,20,11,2470.67,30-01-2011 15:52,20-11-2011 11:50,1498,313,224.6063636,3,0.214285714,4,5,4,Champions,0.857534247,2118.684137
14503,3,6,3543.26,14-06-2011 10:00,06-12-2011 13:30,2004,179,590.5433333,0,0,5,4,5,Champions,0.490410959,1737.653534
14504,47,4,673.26,06-03-2011 14:38,23-10-2011 16:00,308,278,168.315,0,0,4,3,3,Loyal_customers,0.761643836,512.7843288
14505,17,19,12001.84,09-12-2009 14:48,22-11-2011 15:45,5383,730,631.6757895,8,0.296296296,5,5,5,Champions,2,24003.68
14506,17,7,3290.67,19-04-2010 08:27,22-11-2011 13:02,1078,600,470.0957143,0,0,5,4,5,Champions,1.643835616,5409.320548
14507,24,11,3284.43,10-12-2009 17:04,16-11-2011 12:21,1536,729,298.5845455,3,0.214285714,4,5,5,Champions,1.997260274,6559.861562
14508,22,5,874.94,17-06-2010 13:02,17-11-2011 19:48,359,540,174.988,1,0.166666667,4,4,3,Loyal_customers,1.479452055,1294.431781
14509,534,1,110.95,23-06-2010 13:21,23-06-2010 13:21,38,534,110.95,0,0,1,1,1,lost,1.463013699,162.3213699
